"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"REAC","RAF/MAP kinase cascade","REAC:R-HSA-5673001","false","0.012633312476741437","1.8984827617365703","266","17","5","11056","PSME2,SRC,PSMD1,PSMA1,FN1"
"REAC","Metabolism of proteins","REAC:R-HSA-392499","false","0.012808947599940564","1.8924865509980173","2066","17","11","11056","KLK3,PSME2,PSMD1,CDKN1A,PSMA1,RUVBL1,RNF5,F7,BPIFB2,PAPPA,FN1"
"REAC","MAPK1/MAPK3 signaling","REAC:R-HSA-5684996","false","0.01381235746149936","1.8597321907086384","271","17","5","11056","PSME2,SRC,PSMD1,PSMA1,FN1"
"REAC","Signal Transduction","REAC:R-HSA-162582","false","0.015184859122635135","1.8185892328893443","2570","17","12","11056","KLK3,SERPINE1,PSME2,SRC,PSMD1,CDKN1A,PSMA1,RUVBL1,AKT2,ATF2,TBL1X,FN1"
"REAC","Signaling by Interleukins","REAC:R-HSA-449147","false","0.016966769972350033","1.7704008280831993","476","17","6","11056","PSME2,PSMD1,CDKN1A,PSMA1,ATF2,FN1"
"REAC","Cross-presentation of soluble exogenous antigens (endosomes)","REAC:R-HSA-1236978","false","0.017752350587646137","1.750744133895884","49","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Regulation of activated PAK-2p34 by proteasome mediated degradation","REAC:R-HSA-211733","false","0.018867531814087526","1.724284909036524","50","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","RNA Polymerase II Transcription","REAC:R-HSA-73857","false","0.019235583355648848","1.7158946383513112","1352","17","9","11056","SERPINE1,PSME2,SRC,PSMD1,CDKN1A,PSMA1,AKT2,ATF2,TBL1X"
"REAC","Regulation of ornithine decarboxylase (ODC)","REAC:R-HSA-350562","false","0.020027701270997726","1.6983688950704536","51","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","p53-Independent G1/S DNA Damage Checkpoint","REAC:R-HSA-69613","false","0.021233688433689904","1.67297455942501","52","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Vpu mediated degradation of CD4","REAC:R-HSA-180534","false","0.021233688433689904","1.67297455942501","52","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2","REAC:R-HSA-9762114","false","0.021233688433689904","1.67297455942501","52","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Ubiquitin-dependent degradation of Cyclin D","REAC:R-HSA-75815","false","0.021233688433689904","1.67297455942501","52","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Autodegradation of the E3 ubiquitin ligase COP1","REAC:R-HSA-349425","false","0.021233688433689904","1.67297455942501","52","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A","REAC:R-HSA-69601","false","0.021233688433689904","1.67297455942501","52","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Negative regulation of NOTCH4 signaling","REAC:R-HSA-9604323","false","0.022486319374684642","1.6480816253148696","53","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Regulation of Apoptosis","REAC:R-HSA-169911","false","0.022486319374684642","1.6480816253148696","53","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Vif-mediated degradation of APOBEC3G","REAC:R-HSA-180585","false","0.022486319374684642","1.6480816253148696","53","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","AUF1 (hnRNP D0) binds and destabilizes mRNA","REAC:R-HSA-450408","false","0.023786416771938775","1.6236709759274701","54","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","SCF-beta-TrCP mediated degradation of Emi1","REAC:R-HSA-174113","false","0.02513479991705843","1.5997245675778715","55","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Somitogenesis","REAC:R-HSA-9824272","false","0.02513479991705843","1.5997245675778715","55","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis","REAC:R-HSA-8854050","false","0.02513479991705843","1.5997245675778715","55","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Degradation of AXIN","REAC:R-HSA-4641257","false","0.02513479991705843","1.5997245675778715","55","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","MAPK family signaling cascades","REAC:R-HSA-5683057","false","0.026224653011571616","1.5812902494130197","310","17","5","11056","PSME2,SRC,PSMD1,PSMA1,FN1"
"REAC","Hh mutants are degraded by ERAD","REAC:R-HSA-5362768","false","0.026532284723497265","1.5762253508437256","56","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Degradation of DVL","REAC:R-HSA-4641258","false","0.027979683734739927","1.553157198816083","57","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Stabilization of p53","REAC:R-HSA-69541","false","0.027979683734739927","1.553157198816083","57","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Metabolism of polyamines","REAC:R-HSA-351202","false","0.02947780613246945","1.5305048417090807","58","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","NIK-->noncanonical NF-kB signaling","REAC:R-HSA-5676590","false","0.031027457744720946","1.5082538071638238","59","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Hh mutants abrogate ligand secretion","REAC:R-HSA-5387390","false","0.031027457744720946","1.5082538071638238","59","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","GLI3 is processed to GLI3R by the proteasome","REAC:R-HSA-5610785","false","0.03262944105401932","1.4863903656615343","60","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Degradation of GLI1 by the proteasome","REAC:R-HSA-5610780","false","0.03262944105401932","1.4863903656615343","60","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Dectin-1 mediated noncanonical NF-kB signaling","REAC:R-HSA-5607761","false","0.03262944105401932","1.4863903656615343","60","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Degradation of GLI2 by the proteasome","REAC:R-HSA-5610783","false","0.03262944105401932","1.4863903656615343","60","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Signaling by WNT","REAC:R-HSA-195721","false","0.03377414999088341","1.4714155722515778","327","17","5","11056","PSME2,PSMD1,PSMA1,RUVBL1,AKT2"
"REAC","Post-translational protein modification","REAC:R-HSA-597592","false","0.034245298082717056","1.4653990491908113","1453","17","9","11056","PSME2,PSMD1,CDKN1A,PSMA1,RUVBL1,RNF5,F7,BPIFB2,FN1"
"REAC","Disorders of transmembrane transporters","REAC:R-HSA-5619115","false","0.0391754894938066","1.4069855683595378","173","17","4","11056","PSME2,PSMD1,PSMA1,RNF5"
"REAC","Asymmetric localization of PCP proteins","REAC:R-HSA-4608870","false","0.039576624273789794","1.4025612521151758","64","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Autodegradation of Cdh1 by Cdh1:APC/C","REAC:R-HSA-174084","false","0.039576624273789794","1.4025612521151758","64","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Hedgehog ligand biogenesis","REAC:R-HSA-5358346","false","0.041452186781110824","1.3824525536078318","65","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Apoptosis","REAC:R-HSA-109581","false","0.0418703884599541","1.3780930098460062","176","17","4","11056","PSME2,PSMD1,PSMA1,AKT2"
"REAC","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha","REAC:R-HSA-1234176","false","0.04338482607875555","1.3626621392099425","66","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Regulation of RAS by GAPs","REAC:R-HSA-5658442","false","0.045375321457285324","1.3431802852256787","67","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Activation of NF-kappaB in B cells","REAC:R-HSA-1169091","false","0.045375321457285324","1.3431802852256787","67","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","APC/C:Cdc20 mediated degradation of Securin","REAC:R-HSA-174154","false","0.047424448926317045","1.3239977069263873","68","17","3","11056","PSME2,PSMD1,PSMA1"
"REAC","Formation of paraxial mesoderm","REAC:R-HSA-9793380","false","0.04953298122252801","1.30510553251563","69","17","3","11056","PSME2,PSMD1,PSMA1"
"WP","Senescence and autophagy in cancer","WP:WP615","false","0.00241037309764229","2.6179157285014365","105","14","4","8899","SERPINE1,SRC,CDKN1A,FN1"
"WP","Gastrin signaling","WP:WP4659","false","0.003337420879058985","2.4765890214162503","114","14","4","8899","SERPINE1,SRC,CDKN1A,ATF2"
"WP","Effect of dasatinib on the BCR ABL signaling pathway","WP:WP5493","false","0.006096282517696667","2.2149349148584765","45","14","3","8899","SRC,AKT2,ATF2"
"WP","Hepatitis B infection","WP:WP4666","false","0.010328306623619707","1.985970877348011","152","14","4","8899","SRC,CDKN1A,AKT2,ATF2"
"WP","MET in type 1 papillary renal cell carcinoma","WP:WP4205","false","0.014498076906496222","1.8386896008192408","60","14","3","8899","SRC,CDKN1A,AKT2"
"WP","Proteasome degradation","WP:WP183","false","0.015993545942559556","1.7960552377823054","62","14","3","8899","PSME2,PSMD1,PSMA1"
"WP","Physico chemical features and toxicity associated pathways","WP:WP3680","false","0.01927945763458867","1.7149051877370496","66","14","3","8899","SRC,CDKN1A,FN1"
"WP","Glioblastoma signaling","WP:WP2261","false","0.03676096769621223","1.4346130647616187","82","14","3","8899","SRC,CDKN1A,AKT2"
"WP","ErbB signaling","WP:WP673","false","0.04683420370258812","1.3294368594525383","89","14","3","8899","SRC,CDKN1A,AKT2"
"MIRNA","hsa-mir-4276","MIRNA:hsa-mir-4276","false","0.03789975960010922","1.4213635447727493","1208","16","7","16638","SERPINE1,SRC,CDKN1A,PSMA1,F7,TBL1X,PAPPA"
"HP","Intramuscular hematoma","HP:0012233","false","0.030975527377656603","1.50898129075476","8","6","2","5200","SERPINE1,F7"
